date,price,spot_vol_1d,miner_balance
9/15/2020,10796.95099,2428861775,1827995.51
9/16/2020,10974.90489,2428946190,1828039.893
9/17/2020,10948.98992,2263838782,1828515.196
9/18/2020,10944.5858,2184587369,1827977.117
9/19/2020,11094.34628,1543175352,1827763.236
9/20/2020,10938.27129,1551499798,1827692.192
9/21/2020,10462.25962,2759646327,1827209.454
9/22/2020,10538.46032,1728296436,1827479.025
9/23/2020,10225.86393,1899332657,1827838.284
9/24/2020,10745.54862,2024453535,1828031.396
9/25/2020,10702.29049,1836558652,1828255.335
9/26/2020,10754.43751,1114077392,1828027.961
9/27/2020,10774.42676,1193991167,1828219.389
9/28/2020,10721.32704,1887463540,1828367.86
9/29/2020,10848.83049,1569942709,1828745.264
9/30/2020,10787.61787,1432828087,1828789.7
10/1/2020,10623.33012,2191801027,1828769.235
10/2/2020,10575.97267,1873653367,1828999.919
10/3/2020,10549.3289,768483085,1829246.348
10/4/2020,10668.42729,869609995.8,1829549.773
10/5/2020,10793.33943,1213070835,1829902.35
10/6/2020,10604.37298,1716057905,1829874.084
10/7/2020,10669.00289,1213037825,1830303.051
10/8/2020,10915.61117,1761286884,1830559.836
10/9/2020,11064.45759,1733277329,1830386.193
10/10/2020,11296.36143,1633311574,1830479.261
10/11/2020,11384.21012,1143962548,1829619.652
10/12/2020,11555.35238,2153796484,1829264.082
10/13/2020,11425.8994,1670533355,1829499.512
10/14/2020,11429.53053,1504642525,1829567.192
10/15/2020,11495.13625,1749070342,1829690.859
10/16/2020,11322.1221,1787095102,1827697.6
10/17/2020,11357.5077,809848353,1827956.496
10/18/2020,11483.34745,832286529.7,1827873.798
10/19/2020,11742.05646,1753198638,1827365.499
10/20/2020,11916.33447,2356724560,1827457.332
10/21/2020,12823.72161,4647773812,1828659.776
10/22/2020,12965.93891,3033214080,1828270.981
10/23/2020,12928.42229,2020292741,1828346.651
10/24/2020,13112.51831,1354837203,1828662.743
10/25/2020,13025.15273,1596284042,1828629.188
10/26/2020,13072.25343,2356634776,1828173.508
10/27/2020,13638.61347,3249795592,1827972.097
10/28/2020,13274.10155,3603634871,1827862.727
10/29/2020,13449.31077,2710564498,1828573.797
10/30/2020,13567.75109,2760717026,1828419.962
10/31/2020,13779.02695,2575756897,1828129.942
11/1/2020,13712.17923,1399875296,1830005.762
11/2/2020,13558.75957,2515035732,1829871.425
11/3/2020,13914.80692,2752372842,1830418.58
11/4/2020,14127.4345,3551066136,1830566.501
11/5/2020,15556.66067,6085744494,1830307.121
11/6/2020,15552.78943,5422426036,1829340.785
11/7/2020,14849.09233,4692870973,1828932.683
11/8/2020,15486.12877,2706903698,1827766.941
11/9/2020,15336.7386,4536655558,1828239.775
11/10/2020,15289.79447,2932320028,1828418.263
11/11/2020,15693.90687,3557671243,1828738.746
11/12/2020,16281.41451,4679338476,1828728.033
11/13/2020,16311.51332,3503307058,1828851.976
11/14/2020,16075.45273,2443419872,1828810.172
11/15/2020,15962.09895,1875576122,1829030.45
11/16/2020,16709.61228,3584509957,1828834.313
11/17/2020,17667.38159,5496896946,1829217.831
11/18/2020,17812.23324,7677563868,1829956.845
11/19/2020,17797.55269,4545179171,1829959.578
11/20/2020,18624.91274,4829159575,1829861.365
11/21/2020,18681.88474,4592457510,1830651.957
11/22/2020,18406.83639,5136448946,1830991.322
11/23/2020,18340.95092,5342772028,1830951.843
11/24/2020,19081.11381,8700022462,1828514.033
11/25/2020,18764.47654,6313226402,1828790.077
11/26/2020,17106.2907,10816358085,1829454.668
11/27/2020,17096.72453,4527052041,1830208.08
11/28/2020,17714.06059,3343554536,1830615.126
11/29/2020,18147.63646,2856028019,1830663.936
11/30/2020,19689.81054,6722746581,1830166.906
12/1/2020,18863.78086,7584913161,1830724.219
12/2/2020,19196.43704,4303302889,1830969.743
12/3/2020,19437.08166,3727247287,1831873.869
12/4/2020,18756.34088,4174457709,1830935.06
12/5/2020,19137.37064,2240914658,1831085.967
12/6/2020,19331.05792,2176035249,1830991.494
12/7/2020,19198.32219,2387927153,1831186.88
12/8/2020,18327.69482,3718198080,1831470.427
12/9/2020,18564.90437,4572509612,1831245.168
12/10/2020,18272.71624,2978981489,1830783.144
12/11/2020,18079.31213,3718113998,1830780.25
12/12/2020,18799.92444,2633518760,1830833.821
12/13/2020,19148.69346,2995556112,1831227.788
12/14/2020,19246.47839,2525565169,1830936.313
12/15/2020,19423.81742,3532897093,1830941.093
12/16/2020,21344.96128,7459541406,1831009.565
12/17/2020,22790.80654,12907798615,1831233.231
12/18/2020,23078.76396,5694487842,1832258.49
12/19/2020,23851.24251,6280565841,1832550.97
12/20/2020,23549.78112,5519342470,1832051.282
12/21/2020,22875.4557,7293634109,1832009.105
12/22/2020,23758.93363,5940483909,1832385.218
12/23/2020,23279.54929,8555899010,1833815.141
12/24/2020,23764.7534,5209729741,1833423.342
12/25/2020,24688.21152,6196472903,1834697.962
12/26/2020,26440.2487,7571174217,1834611.796
12/27/2020,26388.14946,12082712105,1832761.179
12/28/2020,27098.95275,6797725254,1821986.012
12/29/2020,27324.98811,6499259816,1822444.367
12/30/2020,28827.00797,8441835278,1813176.535
12/31/2020,28988.64249,7348531224,1813018.04
1/1/2021,29354.31049,5728704550,1812986.701
1/2/2021,32031.61971,13945888220,1812892.142
1/3/2021,32939.05747,14531389536,1811012.808
1/4/2021,31930.83941,16761583256,1811653.029
1/5/2021,34070.20033,13131753116,1812791.659
1/6/2021,36850.14715,15934809035,1812546.457
1/7/2021,39241.93637,19032300032,1811687.236
1/8/2021,40771.75946,19316276875,1810637.809
1/9/2021,40388.87364,10759773289,1809824.282
1/10/2021,38474.29607,16858589281,1809024.635
1/11/2021,35603.36377,30559828081,1808721.307
1/12/2021,33879.45143,15531475776,1809074.016
1/13/2021,37320.8081,13512859502,1809191.911
1/14/2021,39192.56323,12904498052,1809440.68
1/15/2021,36732.76293,14440790804,1810122.772
1/16/2021,36206.74342,10414795178,1810234.56
1/17/2021,35774.02337,9367722808,1809320.426
1/18/2021,36642.53189,8474317462,1808704.542
1/19/2021,36072.63456,10311513561,1809675.979
1/20/2021,35553.55081,10979430702,1809668.658
1/21/2021,30818.59901,15510936098,1809463.677
1/22/2021,33004.72333,14035457634,1809174.344
1/23/2021,32057.57127,6835597126,1809616.149
1/24/2021,32293.27015,6557584689,1809330.792
1/25/2021,32368.115,10289813603,1807680.257
1/26/2021,32571.32169,8887324671,1806140.441
1/27/2021,30438.367,11274403262,1804407.934
1/28/2021,33459.35125,10937687556,1804928.192
1/29/2021,34318.5282,29159361283,1804659.403
1/30/2021,34258.12291,10986052071,1804695.21
1/31/2021,33108.29665,9098698958,1805042.166
2/1/2021,33543.85974,11431617064,1805233.328
2/2/2021,35524.11995,10249436965,1804740.686
2/3/2021,37451.36747,11071406457,1804992.647
2/4/2021,36924.74201,13532126127,1805160.321
2/5/2021,38123.15354,10396582426,1803684.569
2/6/2021,39271.99677,14766534120,1803840.759
2/7/2021,38904.21415,12003579601,1803461.738
2/8/2021,45981.86459,23426952877,1803566.658
2/9/2021,46506.13481,20776094843,1805356.298
2/10/2021,44886.3811,17757323202,1805716.452
2/11/2021,47812.53533,16730332578,1806627.898
2/12/2021,47482.86135,15684372363,1806840.89
2/13/2021,47067.93914,11996196920,1807240.207
2/14/2021,48747.45244,13664391116,1806712.271
2/15/2021,47984.95475,14949304239,1806974.363
2/16/2021,49175.90052,15289150947,1806909.056
2/17/2021,52138.04499,16106803717,1806648.852
2/18/2021,51649.57544,13070657889,1806611.174
2/19/2021,55776.18881,19363369298,1806602.934
2/20/2021,56134.54415,20044394365,1804903.122
2/21/2021,57487.03807,13282896577,1805097.353
2/22/2021,54092.6888,29374454995,1804440.555
2/23/2021,48548.95721,32932365572,1804247.586
2/24/2021,49652.01003,17246500815,1804714.488
2/25/2021,47209.54407,15054806131,1804890.738
2/26/2021,46243.95205,17739675793,1805318.539
2/27/2021,46319.69639,11088237785,1805060.34
2/28/2021,45119.1257,13351552548,1803938.158
3/1/2021,49768.16035,13963612776,1803449.658
3/2/2021,48401.73298,11461448356,1803460.062
3/3/2021,50698.56834,13533955108,1803771.58
3/4/2021,48515.77021,14003509967,1803829.751
3/5/2021,48915.78959,12582260977,1803582.088
3/6/2021,48905.87987,7540772411,1803829.986
3/7/2021,51282.1137,9509708012,1803813.17
3/8/2021,52307.86071,12004150836,1804216.487
3/9/2021,54696.82182,14506568410,1804315.952
3/10/2021,56128.76723,16958470447,1804218.272
3/11/2021,57800.36671,16588700063,1804212.979
3/12/2021,57372.32951,16211456684,1804058.83
3/13/2021,61217.05088,17515947695,1804644.642
3/14/2021,59728.59393,11741436179,1804949.658
3/15/2021,55813.8936,20612334911,1804679.076
3/16/2021,56488.62247,16369615373,1805060.99
3/17/2021,58748.92354,15497029356,1805627.971
3/18/2021,57887.88124,14630929004,1804811.246
3/19/2021,58374.20686,11375889755,1805198.981
3/20/2021,58443.52143,9967991297,1805566.044
3/21/2021,57521.45671,10178035942,1805841.022
3/22/2021,54608.25915,13137662033,1805789.228
3/23/2021,54888.85537,12629313868,1805321.677
3/24/2021,52774.26369,16216023735,1804305.296
3/25/2021,51704.16193,15226868766,1804067.947
3/26/2021,55137.31373,11826210832,1804767.044
3/27/2021,56067.94555,9616747771,1805030.184
3/28/2021,55991.2012,8648085287,1805433.398
3/29/2021,57769.14012,13477659903,1804732.088
3/30/2021,58937.63889,11681300605,1805041.186
3/31/2021,58954.49701,13759972922,1805408.969
4/1/2021,59118.97408,11408348392,1807698.064
4/2/2021,59392.14948,11318848394,1807921.171
4/3/2021,57642.97096,10959813578,1808074.558
4/4/2021,58752.80659,8972414853,1808146.543
4/5/2021,58898.7659,13344690584,1808671.503
4/6/2021,58243.45394,14376835621,1808393.506
4/7/2021,56219.3963,17547405317,1808407.78
4/8/2021,58321.10714,10317702417,1808349.589
4/9/2021,58245.003,10327018526,1807566.377
4/10/2021,59793.23541,15925375783,1807171.503
4/11/2021,60226.42361,10844892334,1807394.319
4/12/2021,59915.46447,14079553042,1807379.809
4/13/2021,63603.70817,20239678172,1807696.997
4/14/2021,62922.21318,22305283426,1807318.862
4/15/2021,63285.56727,14781030905,1807679.183
4/16/2021,61611.99681,25807526259,1807904.299
4/17/2021,60803.84653,16500849497,1807890.272
4/18/2021,56163.1054,29136627485,1808140.39
4/19/2021,55657.83923,18345687104,1808575.242
4/20/2021,56379.21248,18333569136,1808836.687
4/21/2021,53861.43696,15276568655,1809148.483
4/22/2021,51826.89354,22750117949,1809489.181
4/23/2021,51027.73333,25146410254,1811001.908
4/24/2021,50020.15342,10159220606,1811556.387
4/25/2021,49039.86234,10806928428,1811688.531
4/26/2021,54006.25201,15448103717,1811474.845
4/27/2021,54981.47999,11637593590,1811654.949
4/28/2021,54793.39453,12635897987,1811964.246
4/29/2021,53558.66207,12084906544,1812388.897
4/30/2021,57775.27815,15668688548,1812342.036
5/1/2021,57811.51753,10627849243,1812466.066
5/2/2021,56613.20265,9011470757,1813025.964
5/3/2021,57200.29122,14713849089,1813212.656
5/4/2021,53333.53775,22068691022,1813682.312
5/5/2021,57424.00595,21031518925,1814182.148
5/6/2021,56485.7013,20445733217,1814134.216
5/7/2021,57369.558,19937976618,1814190.309
5/8/2021,58766.58487,17781933141,1814577.417
5/9/2021,58218.56608,18960609798,1816171.902
5/10/2021,55824.86167,23172863388,1816387.197
5/11/2021,56714.08891,15914615815,1816280.675
5/12/2021,49916.4945,24455184710,1816244.979
5/13/2021,49729.3025,30300713559,1815875.34
5/14/2021,49873.68639,16578397048,1815158.355
5/15/2021,46803.83052,17818566664,1814962.389
5/16/2021,46406.33154,21025509050,1815403.824
5/17/2021,43382.14786,26195815887,1815775.127
5/18/2021,42985.8431,18644522936,1816089.367
5/19/2021,37151.95394,50827268920,1815738.069
5/20/2021,40512.11108,28874088739,1815445.522
5/21/2021,37273.44235,27065259014,1814912.859
5/22/2021,37645.72215,15920836150,1815022.127
5/23/2021,34888.67831,24776882197,1815883.416
5/24/2021,38669.01845,20797158678,1815689.006
5/25/2021,38211.78552,14913469151,1816015.757
5/26/2021,39266.35535,14493659478,1815530.327
5/27/2021,38530.13957,11062564341,1817598.991
5/28/2021,35690.74356,15668254113,1817398.918
5/29/2021,34613.06385,11700960855,1817052.952
5/30/2021,35639.98145,8301820153,1817247.12
5/31/2021,37317.2768,10493996870,1817342.853
6/1/2021,36642.32959,9213217419,1817615.248
6/2/2021,37659.8071,8442129552,1817279.833
6/3/2021,39173.79329,9055703857,1814569.581
6/4/2021,36975.00657,10344529742,1812084.836
6/5/2021,35533.74659,8088675965,1812333.424
6/6/2021,35797.42239,5436744484,1812670.585
6/7/2021,33577.69423,9013106950,1812787.175
6/8/2021,33452.00225,12810327623,1811554.125
6/9/2021,37290.99178,14484931143,1810904.834
6/10/2021,36744.73931,11690229281,1811381.856
6/11/2021,37242.88691,9275844964,1811290.505
6/12/2021,35512.90011,8993518845,1811448.705
6/13/2021,39019.88742,8983990848,1811693.508
6/14/2021,40536.09619,12203977426,1811485.483
6/15/2021,40239.18806,9277278997,1811504.904
6/16/2021,38287.52592,9283049870,1811731.461
6/17/2021,38109.19708,8519236841,1811692.73
6/18/2021,35713.84378,9749214428,1812010.098
6/19/2021,35668.69588,7156879713,1812162.296
6/20/2021,35704.62086,9200784509,1812097.54
6/21/2021,31586.75453,16956384584,1811851.318
6/22/2021,32477.42113,19036597358,1812205.48
6/23/2021,33652.92415,11515950668,1812364.377
6/24/2021,34629.99104,8222785963,1812480.774
6/25/2021,31670.67254,11629096568,1812644.888
6/26/2021,31982.57003,9273754307,1812622.357
6/27/2021,34607.28897,8962502766,1812639.124
6/28/2021,34408.64609,8072597213,1812466.133
6/29/2021,35900.15433,8924057942,1812357.149
6/30/2021,35024.60683,7655200319,1812218.553
7/1/2021,33568.58643,6901596486,1812253.586
7/2/2021,33933.60148,5395293166,1812909.489
7/3/2021,34674.53247,4103367392,1813168.068
7/4/2021,35285.09657,4393613924,1813165.861
7/5/2021,33821.80912,6144325540,1813110.47
7/6/2021,34158.92122,6160249731,1813163.932
7/7/2021,33850.91409,5549663382,1813259.685
7/8/2021,32847.39679,7182905779,1813412.1
7/9/2021,33878.23686,4973304356,1813843.34
7/10/2021,33517.87334,3821918003,1814092.396
7/11/2021,34242.67251,3319447524,1814158.145
7/12/2021,33186.37684,4827920897,1814172.069
7/13/2021,32616.02091,4227974190,1814493.634
7/14/2021,32808.31519,4993064828,1814659.165
7/15/2021,31671.44305,5288261596,1814640.642
7/16/2021,31426.89948,4799418087,1814453.671
7/17/2021,31548.92296,3677652721,1814635.076
7/18/2021,31814.34828,3692164616,1814625.703
7/19/2021,30834.36839,4652259418,1814947.598
7/20/2021,29783.01142,5859160667,1814935.177
7/21/2021,32131.63549,7199952095,1815067.268
7/22/2021,32328.20984,4382910470,1815307.248
7/23/2021,33498.8225,4698530589,1815580.608
7/24/2021,34265.55624,4699760831,1815687.139
7/25/2021,35242.64436,4622314209,1815850.007
7/26/2021,37401.18875,16993031912,1816205.379
7/27/2021,39315.13225,9860525952,1816165.363
7/28/2021,40021.27289,11621905596,1816357.371
7/29/2021,40037.52162,6531864417,1816372.511
7/30/2021,42080.75491,8719221864,1816058.515
7/31/2021,41692.75732,5854807992,1816275.601
8/1/2021,40135.332,7265983255,1815767.347
8/2/2021,39183.67245,6488740231,1815971.446
8/3/2021,38160.71665,6788216964,1816278.919
8/4/2021,39799.30377,6350216921,1816302.35
8/5/2021,40854.59972,10360694396,1816475.417
8/6/2021,42826.83126,9780386657,1816660.291
8/7/2021,44689.86096,10284821267,1816648.32
8/8/2021,43785.48182,9419779355,1816114.819
8/9/2021,46284.97398,10690834169,1818573.905
8/10/2021,45594.07627,8297793734,1818558.91
8/11/2021,45593.63593,9032171464,1818796.475
8/12/2021,44428.28847,8976127819,1819294.179
8/13/2021,47831.97604,8377388873,1818988.572
8/14/2021,47096.94566,7847857145,1819164.188
8/15/2021,47064.63037,7199632824,1819518.193
8/16/2021,46004.48408,8814202419,1819522.252
8/17/2021,44695.35762,9355030469,1819323.616
8/18/2021,44801.18872,9241573192,1819547.759
8/19/2021,46717.57875,9492405414,1819827.377
8/20/2021,49339.17604,10169286675,1819905.461
8/21/2021,48905.49059,8126071344,1820168.482
8/22/2021,49321.65405,6338753189,1820308.57
8/23/2021,49546.14771,9331664860,1820614.45
8/24/2021,47756.00188,10245114972,1820642.457
8/25/2021,48961.76779,8061858598,1820503.222
8/26/2021,46940.70765,8510352489,1820773.395
8/27/2021,49024.03094,7599912269,1820363.443
8/28/2021,48883.29014,4826023752,1820429.512
8/29/2021,48947.25897,6561700787,1820619.502
8/30/2021,47093.88092,9204377513,1820049.82
8/31/2021,47238.22683,9592185705,1819756.2
9/1/2021,48763.85644,9388368871,1819727.134
9/2/2021,49341.8538,9711093296,1819573.732
9/3/2021,50011.34681,10978727710,1818599.075
9/4/2021,49951.92415,7234065610,1818759.593
9/5/2021,51741.55078,8033421949,1818193.125
9/6/2021,52610.54115,9456288986,1818084.49
9/7/2021,46795.20911,22572170133,1818138.639
9/8/2021,46039.08213,12672813097,1818175.428
9/9/2021,46377.16874,9633105453,1818328.106
9/10/2021,44888.12371,10131185391,1818218.768
9/11/2021,45147.44036,5846348051,1818481.606
9/12/2021,46082.2315,6044060975,1818726.45
9/13/2021,45004.70197,10846955255,1818843.751
9/14/2021,47031.16732,7675883773,1819009.418
9/15/2021,48143.03745,7560888896,1819107.7
9/16/2021,47799.18504,7544501159,1818812.484
9/17/2021,47204.66266,6904462412,1819128.77
9/18/2021,48234.21547,5795837526,1819104.452
9/19/2021,47257.28704,5275902243,1819183.675
9/20/2021,42907.06577,13219321509,1819231.381
9/21/2021,40633.93434,13149829938,1818769.972
9/22/2021,43569.1762,9030757378,1818684.218
9/23/2021,44890.04747,7636426634,1818974.794
9/24/2021,42796.24322,12083952732,1818629.024
9/25/2021,42746.97922,5155878006,1818563.472
9/26/2021,43247.45688,7308733123,1818594.378
9/27/2021,42248.01772,6003103677,1819097.402
9/28/2021,41032.26193,6387809216,1819310.83
9/29/2021,41538.28299,5305663348,1819518.25
9/30/2021,43750.8718,6691586857,1820418.47
10/1/2021,48118.17771,10639322146,1820211.146
10/2/2021,47756.25428,5842487427,1820525.417
10/3/2021,48220.65304,5770851284,1820405.504
10/4/2021,49080.66909,8371830354,1820734.607
10/5/2021,51559.36204,9477767535,1819146.441
10/6/2021,55431.027,14678565465,1819132.817
10/7/2021,53776.54287,10235949638,1819017.562
10/8/2021,53884.29053,8942092023,1818779.958
10/9/2021,55068.64355,7122899377,1820581.7
10/10/2021,54675.09322,10475591388,1820751.095
10/11/2021,57434.24099,9880682173,1820785.041
10/12/2021,56064.76998,10442708090,1820759.488
10/13/2021,57377.79918,10059911552,1820450.209
10/14/2021,57354.32086,8916528846,1820631.972
10/15/2021,61571.09491,17403930276,1820245.446
10/16/2021,60890.14283,8151585174,1820249.112
10/17/2021,61640.37511,7944745650,1820417.81
10/18/2021,61975.54697,11387763013,1820302.888
10/19/2021,64238.27111,11648309124,1820410.779
10/20/2021,65996.56617,13381359339,1820043.336
10/21/2021,62385.16707,17148712235,1819611.637
10/22/2021,60703.42954,11837300476,1820066.077
10/23/2021,61342.90825,6377123267,1819784.661
10/24/2021,60881.94756,6935868723,1819902.39
10/25/2021,62967.41302,8404003138,1822056.781
10/26/2021,60449.3553,9542121618,1822132.555
10/27/2021,58639.68046,14399916165,1822163.449
10/28/2021,60572.27124,13634765989,1822760.031
10/29/2021,62234.03101,10281107360,1822434.28
10/30/2021,61735.37067,7877726871,1822105.514
10/31/2021,61366.99988,9301913476,1822086.864
11/1/2021,61058.22627,10001035672,1821954.859
11/2/2021,63176.57179,10929737371,1822117.122
11/3/2021,62999.1224,11105445816,1822305.369
11/4/2021,61434.63282,8814579188,1822368.248
11/5/2021,61121.31052,7790655190,1822396.737
11/6/2021,61493.6639,6119166675,1822400.236
11/7/2021,63252.42476,6246820722,1822682.978
11/8/2021,67589.00658,13280860381,1822560.62
11/9/2021,66945.69883,12004657489,1822541.371
11/10/2021,64818.21603,17088834522,1821762.622
11/11/2021,64816.13453,9733735915,1821881.798
11/12/2021,64282.43806,10393379867,1820335.427
11/13/2021,64468.22211,5782538856,1820437.812
11/14/2021,65342.4199,6285049086,1820600.217
11/15/2021,63743.39996,8697391157,1820744.551
11/16/2021,60312.90236,16412253955,1820878.779
11/17/2021,60357.1715,10460645808,1821111.012
11/18/2021,56875.86578,14556024921,1821317.132
11/19/2021,58130.99845,10345145329,1821295.076
11/20/2021,59767.4924,7099704746,1821335.67
11/21/2021,58653.93706,6853165342,1821414.089
11/22/2021,56345.42134,10613203921,1822282.242
11/23/2021,57599.53623,10345296196,1824367.856
11/24/2021,57185.98638,9231438919,1824269.31
11/25/2021,58927.89069,10162751982,1824240.037
11/26/2021,53761.70172,14972157894,1824175.567
11/27/2021,54542.0636,6519856961,1824427.284
11/28/2021,57201.70802,7328034123,1824409.69
11/29/2021,57816.06529,8138197162,1825140.44
11/30/2021,56915.51221,10764535187,1824868.198
12/1/2021,57182.67601,10130766820,1824997.587
12/2/2021,56448.44868,9271350972,1825170.484
12/3/2021,53765.79648,12534273875,1825577.261
12/4/2021,48962.92099,21584857791,1825041.439
12/5/2021,49174.90291,9704218948,1825364.78
12/6/2021,50492.4356,11221397648,1825873.407
12/7/2021,50592.0885,7703965840,1826104.666
12/8/2021,50521.2364,7573171989,1826482.824
12/9/2021,47911.0764,7636373308,1826775.425
12/10/2021,47262.23744,8341290643,1826918.411
12/11/2021,49354.08717,5425133752,1826837.823
12/12/2021,50118.92096,4924289095,1826898.276
12/13/2021,46762.48253,8881827928,1826945.905
12/14/2021,48413.70565,7292405217,1826950.949
12/15/2021,48819.84935,9108415752,1827428.652
12/16/2021,47695.28039,6075004236,1827357.952
12/17/2021,46326.9196,7533375868,1827404.499
12/18/2021,46962.91334,4599409432,1827466.016
12/19/2021,46791.89606,5082938586,1827661.239
12/20/2021,46853.71063,6442951911,1827607.068
12/21/2021,48957.19391,6537200868,1827840.171
12/22/2021,48646.43338,5543945782,1827634.934
12/23/2021,50770.61419,7052458521,1825398.651
12/24/2021,50864.32895,5959612474,1825853.983
12/25/2021,50649.92615,3840191370,1825818.339
12/26/2021,50806.44218,4590224807,1825729.602
12/27/2021,50610.9568,5924976665,1825424.625
12/28/2021,47669.74037,8579027624,1825377.597
12/29/2021,46407.59549,7080179523,1825488.476
12/30/2021,47188.32055,6092007265,1825656.428
12/31/2021,46328.94314,6472170204,1825558.897
1/1/2022,47620.42381,3666107962,1825850.228
1/2/2022,47344.84341,3726113521,1825707.573
1/3/2022,46467.6158,5138096624,1825672.897
1/4/2022,45926.76179,6185700290,1826016.321
1/5/2022,43589.35568,9204238578,1826150.35
1/6/2022,43154.45522,7074444057,1831793.147
1/7/2022,41564.23901,9015861842,1831883.192
1/8/2022,41744.05783,5537193187,1831904.085
1/9/2022,41910.51227,4165243454,1831800.886
1/10/2022,41820.01787,8006921374,1831803.59
1/11/2022,42721.69548,6140319326,1832414.103
1/12/2022,43935.64398,5777988300,1832257.582
1/13/2022,42596.12338,5592961598,1831385.07
1/14/2022,43101.336,5286695321,1831601.371
1/15/2022,43198.86986,3341662561,1831692.684
1/16/2022,43122.78741,3153174672,1832212.281
1/17/2022,42235.18485,4446019317,1832196.448
1/18/2022,42372.55327,4995708917,1831678.518
1/19/2022,41731.94792,5340201049,1832231.82
1/20/2022,40706.93155,6096587189,1832388.313
1/21/2022,36440.26577,13260682517,1832165.837
1/22/2022,35036.94474,11011854950,1831829.458
1/23/2022,36254.87986,6126174405,1831941.35
1/24/2022,36656.19382,11840711798,1831998.386
1/25/2022,36946.23828,6581677505,1831559.177
1/26/2022,36851.36988,9023301173,1831485.254
1/27/2022,37148.32228,6628877210,1831247.708
1/28/2022,37789.47882,5550846192,1831352.708
1/29/2022,38137.4727,3801388782,1832269.341
1/30/2022,37936.32878,3057488183,1833243.438
1/31/2022,38455.68966,5119794598,1833392.264
2/1/2022,38784.5023,5039379138,1833410.474
2/2/2022,36924.10239,4843527491,1833529.795
2/3/2022,37018.587,4425167569,1833557.199
2/4/2022,41516.07282,7928791370,1833529.326
2/5/2022,41421.47643,4568244889,1833533.368
2/6/2022,42411.10429,3318670271,1833502.763
2/7/2022,43921.96438,7255875026,1835401.057
2/8/2022,44110.31669,8710002776,1835429.187
2/9/2022,44347.12093,5282580851,1835619.652
2/10/2022,43548.07189,8545921418,1835720.468
2/11/2022,42407.68766,6537152170,1834515.009
2/12/2022,42198.75143,3771359326,1835062.743
2/13/2022,42242.10015,2690737531,1834940.269
2/14/2022,42601.71507,4705107077,1834818.987
2/15/2022,44600.78417,5227379342,1834667.02
2/16/2022,43980.51456,4236784199,1834770.813
2/17/2022,40548.83985,6383751260,1834894.69
2/18/2022,40031.59054,5415467061,1834962.457
2/19/2022,40127.36922,2503371938,1835041.59
2/20/2022,38460.39122,4059392518,1834708.116
2/21/2022,37012.56064,7358089406,1833886.35
2/22/2022,38314.64973,6208015867,1833819.735
2/23/2022,37311.62561,5282071285,1834229.866
2/24/2022,38305.92776,13266431356,1833735.795
2/25/2022,39216.70044,6591615496,1833668.726
2/26/2022,39048.12227,3699542842,1833564.004
2/27/2022,37721.43342,5482675376,1833597.682
2/28/2022,43204.60163,8950686836,1833609.254
3/1/2022,44348.19643,8776592291,1833979.126
3/2/2022,43936.40971,7467008520,1834139.334
3/3/2022,42459.60377,6332069419,1834139.232
3/4/2022,39146.88447,7719171277,1834053.392
3/5/2022,39416.46269,3570975585,1833934.631
3/6/2022,38423.61894,4295465293,1834061.356
3/7/2022,38018.6495,6905413842,1833697.638
3/8/2022,38726.3021,6248809022,1833843.997
3/9/2022,41977.38346,8640515320,1833648.862
3/10/2022,39455.23192,8280436453,1833480.234
3/11/2022,38811.49634,6578086423,1833445.978
3/12/2022,38934.94356,2737514629,1834109.947
3/13/2022,37835.34057,3634389663,1834206.53
3/14/2022,39618.09329,5501251526,1834493.498
3/15/2022,39322.54849,5328526440,1834307.016
3/16/2022,41144.92683,9979936227,1834157.279
3/17/2022,40948.66566,5007637296,1834313.141
3/18/2022,41819.0716,5808113161,1834145.894
3/19/2022,42189.93852,4116884778,1834229.098
3/20/2022,41245.06005,3812300698,1834197.496
3/21/2022,41080.71049,4953543214,1834259.978
3/22/2022,42356.04359,7514627734,1834464.078
3/23/2022,42893.50668,5569632320,1834344.13
3/24/2022,43957.60835,7278253987,1834714.71
3/25/2022,44383.25713,6978320145,1834748.672
3/26/2022,44521.22391,3059912606,1834850.772
3/27/2022,46823.67176,5587922642,1834797.774
3/28/2022,47063.11401,8217602316,1834641.375
3/29/2022,47488.16708,6255515412,1834414.426
3/30/2022,47098.90303,5916420283,1834461.9
3/31/2022,45558.26359,7342613744,1834648.448
4/1/2022,46259.21355,7888466238,1833564.492
4/2/2022,45892.87698,5183340840,1834772.194
4/3/2022,46440.88788,4793286241,1834592.099
4/4/2022,46617.08558,6436226906,1834871.563
4/5/2022,45581.29364,5853225154,1834698.798
4/6/2022,43200.53145,8423480330,1834534.697
4/7/2022,43526.58281,5118888700,1833366.411
4/8/2022,42307.70715,5499359815,1833110.841
4/9/2022,42772.6706,2470757483,1833167.016
4/10/2022,42268.73303,3009037094,1833116.682
4/11/2022,39506.75337,7337347952,1832566.429
4/12/2022,40168.55633,6234205061,1831910.798
4/13/2022,41161.49874,4962849511,1832164.789
4/14/2022,39919.9721,4405119324,1831956.933
4/15/2022,40546.28462,3015091877,1832114.142
4/16/2022,40424.48329,1989523025,1832713.151
4/17/2022,39722.81541,2512511807,1832837.381
4/18/2022,40830.99198,6182527602,1832842.998
4/19/2022,41502.28248,4374424620,1833723.318
